Timestamp,Day_Of_Week,Public_Holiday,Hours_Since_Midnight,Flu_Like_Symptoms_Count,Dengue_Count,ibov_open,temperature_2m,precipitation,cloudcover,weathercode,windspeed_10m,pm2_5,ozone,us_aqi,onibus,metro,festival,trem,greve
2024-03-21 22:45:00,3,0,22.75,324,191,128362.75,28.3,0.0,94,Overcast,14.7,6.1,30.0,29,46,0,13,8,7
2024-03-21 22:50:00,3,0,22.833333333333332,324,191,128362.75,28.3,0.0,94,Overcast,14.7,6.1,30.0,29,46,0,13,8,7
2024-03-21 22:55:00,3,0,22.916666666666668,324,191,128362.75,28.3,0.0,94,Overcast,14.7,6.1,30.0,29,46,0,13,8,7
2024-03-21 23:00:00,3,0,23.0,324,191,128362.75,28.2,0.0,82,Overcast,12.6,6.3,30.0,29,46,0,13,8,7
2024-03-21 23:05:00,3,0,23.083333333333332,324,191,128362.75,28.2,0.0,82,Overcast,12.6,6.3,30.0,29,46,0,13,8,7
2024-03-21 23:10:00,3,0,23.166666666666668,324,191,128362.75,28.2,0.0,82,Overcast,12.6,6.3,30.0,29,46,0,13,8,7
2024-03-21 23:15:00,3,0,23.25,324,191,128362.75,28.2,0.0,82,Overcast,12.6,6.3,30.0,29,46,0,13,8,7
2024-03-21 23:20:00,3,0,23.333333333333332,324,191,128362.75,28.2,0.0,82,Overcast,12.6,6.3,30.0,29,46,0,13,8,7
2024-03-21 23:25:00,3,0,23.416666666666668,324,191,128362.75,28.2,0.0,82,Overcast,12.6,6.3,30.0,29,46,0,13,8,7
2024-03-21 23:30:00,3,0,23.5,324,191,128362.75,28.2,0.0,82,Overcast,12.6,6.3,30.0,29,46,0,13,8,7
2024-03-21 23:35:00,3,0,23.583333333333332,324,191,128362.75,28.2,0.0,82,Overcast,12.6,6.3,30.0,29,46,0,13,8,7
2024-03-21 23:40:00,3,0,23.666666666666668,324,191,128362.75,28.2,0.0,82,Overcast,12.6,6.3,30.0,29,46,0,13,8,7
2024-03-21 23:45:00,3,0,23.75,324,191,128362.75,28.2,0.0,82,Overcast,12.6,6.3,30.0,29,46,0,13,8,7
2024-03-21 23:50:00,3,0,23.833333333333332,324,191,128362.75,28.2,0.0,82,Overcast,12.6,6.3,30.0,29,46,0,13,8,7
2024-03-21 23:55:00,3,0,23.916666666666668,324,191,128362.75,28.2,0.0,82,Overcast,12.6,6.3,30.0,29,46,0,13,8,7
2024-03-22 00:00:00,4,0,0.0,252,145,128362.75,28.2,0.0,89,Overcast,10.3,6.7,29.0,29,43,5,16,12,7
2024-03-22 00:05:00,4,0,0.08333333333333333,252,145,128362.75,28.2,0.0,89,Overcast,10.3,6.7,29.0,29,43,5,16,12,7
2024-03-22 00:10:00,4,0,0.16666666666666666,252,145,128362.75,28.2,0.0,89,Overcast,10.3,6.7,29.0,29,43,5,16,12,7
2024-03-22 00:15:00,4,0,0.25,252,145,128362.75,28.2,0.0,89,Overcast,10.3,6.7,29.0,29,43,5,16,12,7
2024-03-22 00:20:00,4,0,0.3333333333333333,252,145,128362.75,28.2,0.0,89,Overcast,10.3,6.7,29.0,29,43,5,16,12,7
2024-03-22 00:25:00,4,0,0.4166666666666667,252,145,128362.75,28.2,0.0,89,Overcast,10.3,6.7,29.0,29,43,5,16,12,7
2024-03-22 00:30:00,4,0,0.5,252,145,128362.75,28.2,0.0,89,Overcast,10.3,6.7,29.0,29,43,5,16,12,7
2024-03-22 00:35:00,4,0,0.5833333333333334,252,145,128362.75,28.2,0.0,89,Overcast,10.3,6.7,29.0,29,43,5,16,12,7
2024-03-22 00:40:00,4,0,0.6666666666666666,252,145,128362.75,28.2,0.0,89,Overcast,10.3,6.7,29.0,29,43,5,16,12,7
2024-03-22 00:45:00,4,0,0.75,252,145,128362.75,28.2,0.0,89,Overcast,10.3,6.7,29.0,29,43,5,16,12,7
2024-03-22 00:50:00,4,0,0.8333333333333334,252,145,128362.75,28.2,0.0,89,Overcast,10.3,6.7,29.0,29,43,5,16,12,7
2024-03-22 00:55:00,4,0,0.9166666666666666,252,145,128362.75,28.2,0.0,89,Overcast,10.3,6.7,29.0,29,43,5,16,12,7
2024-03-22 05:00:00,4,0,5.0,252,145,128362.75,27.6,0.0,8,Clear sky,6.5,11.1,19.0,30,43,5,16,12,7
2024-03-22 05:05:00,4,0,5.083333333333333,252,145,128362.75,27.6,0.0,8,Clear sky,6.5,11.1,19.0,30,43,5,16,12,7
2024-03-22 05:10:00,4,0,5.166666666666667,252,145,128362.75,27.6,0.0,8,Clear sky,6.5,11.1,19.0,30,43,5,16,12,7
2024-03-22 05:15:00,4,0,5.25,252,145,128362.75,27.6,0.0,8,Clear sky,6.5,11.1,19.0,30,43,5,16,12,7
2024-03-22 05:20:00,4,0,5.333333333333333,252,145,128362.75,27.6,0.0,8,Clear sky,6.5,11.1,19.0,30,43,5,16,12,7
2024-03-22 05:25:00,4,0,5.416666666666667,252,145,128362.75,27.6,0.0,8,Clear sky,6.5,11.1,19.0,30,43,5,16,12,7
2024-03-22 05:30:00,4,0,5.5,252,145,128362.75,27.6,0.0,8,Clear sky,6.5,11.1,19.0,30,43,5,16,12,7
2024-03-22 05:35:00,4,0,5.583333333333333,252,145,128362.75,27.6,0.0,8,Clear sky,6.5,11.1,19.0,30,43,5,16,12,7
2024-03-22 05:40:00,4,0,5.666666666666667,252,145,128362.75,27.6,0.0,8,Clear sky,6.5,11.1,19.0,30,43,5,16,12,7
2024-03-22 05:45:00,4,0,5.75,252,145,128362.75,27.6,0.0,8,Clear sky,6.5,11.1,19.0,30,43,5,16,12,7
2024-03-22 05:50:00,4,0,5.833333333333333,252,145,128362.75,27.6,0.0,8,Clear sky,6.5,11.1,19.0,30,43,5,16,12,7
2024-03-22 05:55:00,4,0,5.916666666666667,252,145,128362.75,27.6,0.0,8,Clear sky,6.5,11.1,19.0,30,43,5,16,12,7
2024-03-22 06:00:00,4,0,6.0,252,145,128362.75,27.5,0.0,15,Clear sky,6.2,12.8,20.0,30,43,5,16,12,7
2024-03-22 06:05:00,4,0,6.083333333333333,252,145,128362.75,27.5,0.0,15,Clear sky,6.2,12.8,20.0,30,43,5,16,12,7
2024-03-22 06:10:00,4,0,6.166666666666667,252,145,128362.75,27.5,0.0,15,Clear sky,6.2,12.8,20.0,30,43,5,16,12,7
2024-03-22 06:15:00,4,0,6.25,252,145,128362.75,27.5,0.0,15,Clear sky,6.2,12.8,20.0,30,43,5,16,12,7
2024-03-22 06:20:00,4,0,6.333333333333333,252,145,128362.75,27.5,0.0,15,Clear sky,6.2,12.8,20.0,30,43,5,16,12,7
2024-03-22 06:25:00,4,0,6.416666666666667,252,145,128362.75,27.5,0.0,15,Clear sky,6.2,12.8,20.0,30,43,5,16,12,7
2024-03-22 06:30:00,4,0,6.5,252,145,128362.75,27.5,0.0,15,Clear sky,6.2,12.8,20.0,30,43,5,16,12,7
2024-03-22 06:35:00,4,0,6.583333333333333,252,145,128362.75,27.5,0.0,15,Clear sky,6.2,12.8,20.0,30,43,5,16,12,7
2024-03-22 06:40:00,4,0,6.666666666666667,252,145,128362.75,27.5,0.0,15,Clear sky,6.2,12.8,20.0,30,43,5,16,12,7
2024-03-22 06:45:00,4,0,6.75,252,145,128362.75,27.5,0.0,15,Clear sky,6.2,12.8,20.0,30,43,5,16,12,7
2024-03-22 06:50:00,4,0,6.833333333333333,252,145,128362.75,27.5,0.0,15,Clear sky,6.2,12.8,20.0,30,43,5,16,12,7
2024-03-22 06:55:00,4,0,6.916666666666667,252,145,128362.75,27.5,0.0,15,Clear sky,6.2,12.8,20.0,30,43,5,16,12,7
2024-03-22 07:00:00,4,0,7.0,252,145,128362.75,27.8,0.0,19,Clear sky,7.9,12.9,29.0,31,43,5,16,12,7
2024-03-22 07:05:00,4,0,7.083333333333333,252,145,128362.75,27.8,0.0,19,Clear sky,7.9,12.9,29.0,31,43,5,16,12,7
2024-03-22 07:10:00,4,0,7.166666666666667,252,145,128362.75,27.8,0.0,19,Clear sky,7.9,12.9,29.0,31,43,5,16,12,7
2024-03-22 07:15:00,4,0,7.25,252,145,128362.75,27.8,0.0,19,Clear sky,7.9,12.9,29.0,31,43,5,16,12,7
2024-03-22 07:20:00,4,0,7.333333333333333,252,145,128362.75,27.8,0.0,19,Clear sky,7.9,12.9,29.0,31,43,5,16,12,7
2024-03-22 07:25:00,4,0,7.416666666666667,252,145,128362.75,27.8,0.0,19,Clear sky,7.9,12.9,29.0,31,43,5,16,12,7
2024-03-22 07:30:00,4,0,7.5,252,145,128362.75,27.8,0.0,19,Clear sky,7.9,12.9,29.0,31,43,5,16,12,7
2024-03-22 07:35:00,4,0,7.583333333333333,252,145,128362.75,27.8,0.0,19,Clear sky,7.9,12.9,29.0,31,43,5,16,12,7
2024-03-22 07:40:00,4,0,7.666666666666667,252,145,128362.75,27.8,0.0,19,Clear sky,7.9,12.9,29.0,31,43,5,16,12,7
2024-03-22 07:45:00,4,0,7.75,252,145,128362.75,27.8,0.0,19,Clear sky,7.9,12.9,29.0,31,43,5,16,12,7
2024-03-22 07:50:00,4,0,7.833333333333333,252,145,128362.75,27.8,0.0,19,Clear sky,7.9,12.9,29.0,31,43,5,16,12,7
2024-03-22 07:55:00,4,0,7.916666666666667,252,145,128362.75,27.8,0.0,19,Clear sky,7.9,12.9,29.0,31,43,5,16,12,7
2024-03-22 08:00:00,4,0,8.0,252,145,128362.75,28.3,0.1,15,Light drizzle,7.9,9.0,42.0,31,43,5,16,12,7
2024-03-22 08:05:00,4,0,8.083333333333334,252,145,128362.75,28.3,0.1,15,Light drizzle,7.9,9.0,42.0,31,43,5,16,12,7
2024-03-22 08:10:00,4,0,8.166666666666666,252,145,128362.75,28.3,0.1,15,Light drizzle,7.9,9.0,42.0,31,43,5,16,12,7
2024-03-22 08:15:00,4,0,8.25,252,145,128362.75,28.3,0.1,15,Light drizzle,7.9,9.0,42.0,31,43,5,16,12,7
2024-03-22 08:20:00,4,0,8.333333333333334,252,145,128362.75,28.3,0.1,15,Light drizzle,7.9,9.0,42.0,31,43,5,16,12,7
2024-03-22 08:25:00,4,0,8.416666666666666,252,145,128362.75,28.3,0.1,15,Light drizzle,7.9,9.0,42.0,31,43,5,16,12,7
2024-03-22 08:30:00,4,0,8.5,252,145,128362.75,28.3,0.1,15,Light drizzle,7.9,9.0,42.0,31,43,5,16,12,7
2024-03-22 08:35:00,4,0,8.583333333333334,252,145,128362.75,28.3,0.1,15,Light drizzle,7.9,9.0,42.0,31,43,5,16,12,7
2024-03-22 08:40:00,4,0,8.666666666666666,252,145,128362.75,28.3,0.1,15,Light drizzle,7.9,9.0,42.0,31,43,5,16,12,7
2024-03-22 08:45:00,4,0,8.75,252,145,128362.75,28.3,0.1,15,Light drizzle,7.9,9.0,42.0,31,43,5,16,12,7
2024-03-22 08:50:00,4,0,8.833333333333334,252,145,128362.75,28.3,0.1,15,Light drizzle,7.9,9.0,42.0,31,43,5,16,12,7
2024-03-22 08:55:00,4,0,8.916666666666666,252,145,128362.75,28.3,0.1,15,Light drizzle,7.9,9.0,42.0,31,43,5,16,12,7
2024-03-22 09:00:00,4,0,9.0,252,145,128362.75,29.1,0.2,17,Light drizzle,5.8,6.3,52.0,31,43,5,16,12,7
2024-03-22 09:05:00,4,0,9.083333333333334,252,145,128362.75,29.1,0.2,17,Light drizzle,5.8,6.3,52.0,31,43,5,16,12,7
2024-03-22 09:10:00,4,0,9.166666666666666,252,145,128362.75,29.1,0.2,17,Light drizzle,5.8,6.3,52.0,31,43,5,16,12,7
2024-03-22 09:15:00,4,0,9.25,252,145,128362.75,29.1,0.2,17,Light drizzle,5.8,6.3,52.0,31,43,5,16,12,7
2024-03-22 09:20:00,4,0,9.333333333333334,252,145,128362.75,29.1,0.2,17,Light drizzle,5.8,6.3,52.0,31,43,5,16,12,7
2024-03-22 09:25:00,4,0,9.416666666666666,252,145,128362.75,29.1,0.2,17,Light drizzle,5.8,6.3,52.0,31,43,5,16,12,7
2024-03-22 09:30:00,4,0,9.5,252,145,128362.75,29.1,0.2,17,Light drizzle,5.8,6.3,52.0,31,43,5,16,12,7
2024-03-22 09:35:00,4,0,9.583333333333334,252,145,128362.75,29.1,0.2,17,Light drizzle,5.8,6.3,52.0,31,43,5,16,12,7
2024-03-22 09:40:00,4,0,9.666666666666666,252,145,128362.75,29.1,0.2,17,Light drizzle,5.8,6.3,52.0,31,43,5,16,12,7
2024-03-22 09:45:00,4,0,9.75,252,145,128362.75,29.1,0.2,17,Light drizzle,5.8,6.3,52.0,31,43,5,16,12,7
2024-03-22 09:50:00,4,0,9.833333333333334,252,145,128362.75,29.1,0.2,17,Light drizzle,5.8,6.3,52.0,31,43,5,16,12,7
2024-03-22 09:55:00,4,0,9.916666666666666,252,145,128362.75,29.1,0.2,17,Light drizzle,5.8,6.3,52.0,31,43,5,16,12,7
2024-03-22 10:00:00,4,0,10.0,252,145,128158.5703125,30.2,0.2,19,Light drizzle,7.6,6.0,55.0,32,43,5,16,12,7
2024-03-22 10:05:00,4,0,10.083333333333334,252,145,128158.5703125,30.2,0.2,19,Light drizzle,7.6,6.0,55.0,32,43,5,16,12,7
2024-03-22 10:10:00,4,0,10.166666666666666,252,145,128158.5703125,30.2,0.2,19,Light drizzle,7.6,6.0,55.0,32,43,5,16,12,7
2024-03-22 10:15:00,4,0,10.25,252,145,128158.5703125,30.2,0.2,19,Light drizzle,7.6,6.0,55.0,32,43,5,16,12,7
2024-03-22 10:20:00,4,0,10.333333333333334,252,145,128158.5703125,30.2,0.2,19,Light drizzle,7.6,6.0,55.0,32,43,5,16,12,7
2024-03-22 10:25:00,4,0,10.416666666666666,252,145,128158.5703125,30.2,0.2,19,Light drizzle,7.6,6.0,55.0,32,43,5,16,12,7
2024-03-22 10:30:00,4,0,10.5,252,145,128158.5703125,30.2,0.2,19,Light drizzle,7.6,6.0,55.0,32,43,5,16,12,7
2024-03-22 10:35:00,4,0,10.583333333333334,252,145,128158.5703125,30.2,0.2,19,Light drizzle,7.6,6.0,55.0,32,43,5,16,12,7
2024-03-22 10:40:00,4,0,10.666666666666666,252,145,128158.5703125,30.2,0.2,19,Light drizzle,7.6,6.0,55.0,32,43,5,16,12,7
2024-03-22 10:45:00,4,0,10.75,252,145,128158.5703125,30.2,0.2,19,Light drizzle,7.6,6.0,55.0,32,43,5,16,12,7
2024-03-22 10:50:00,4,0,10.833333333333334,252,145,128158.5703125,30.2,0.2,19,Light drizzle,7.6,6.0,55.0,32,43,5,16,12,7
2024-03-22 10:55:00,4,0,10.916666666666666,252,145,128158.5703125,30.2,0.2,19,Light drizzle,7.6,6.0,55.0,32,43,5,16,12,7
2024-03-22 11:00:00,4,0,11.0,252,145,127614.3671875,31.3,0.0,16,Clear sky,11.6,5.8,60.0,32,43,5,16,12,7
2024-03-22 11:05:00,4,0,11.083333333333334,252,145,127614.3671875,31.3,0.0,16,Clear sky,11.6,5.8,60.0,32,43,5,16,12,7
2024-03-22 11:10:00,4,0,11.166666666666666,252,145,127614.3671875,31.3,0.0,16,Clear sky,11.6,5.8,60.0,32,43,5,16,12,7
2024-03-22 11:15:00,4,0,11.25,252,145,127614.3671875,31.3,0.0,16,Clear sky,11.6,5.8,60.0,32,43,5,16,12,7
2024-03-22 11:20:00,4,0,11.333333333333334,252,145,127614.3671875,31.3,0.0,16,Clear sky,11.6,5.8,60.0,32,43,5,16,12,7
2024-03-22 11:25:00,4,0,11.416666666666666,252,145,127614.3671875,31.3,0.0,16,Clear sky,11.6,5.8,60.0,32,43,5,16,12,7
2024-03-22 11:30:00,4,0,11.5,252,145,127614.3671875,31.3,0.0,16,Clear sky,11.6,5.8,60.0,32,43,5,16,12,7
2024-03-22 11:35:00,4,0,11.583333333333334,252,145,127614.3671875,31.3,0.0,16,Clear sky,11.6,5.8,60.0,32,43,5,16,12,7
2024-03-22 11:40:00,4,0,11.666666666666666,252,145,127614.3671875,31.3,0.0,16,Clear sky,11.6,5.8,60.0,32,43,5,16,12,7
2024-03-22 11:45:00,4,0,11.75,252,145,127614.3671875,31.3,0.0,16,Clear sky,11.6,5.8,60.0,32,43,5,16,12,7
2024-03-22 11:50:00,4,0,11.833333333333334,252,145,127614.3671875,31.3,0.0,16,Clear sky,11.6,5.8,60.0,32,43,5,16,12,7
2024-03-22 11:55:00,4,0,11.916666666666666,252,145,127614.3671875,31.3,0.0,16,Clear sky,11.6,5.8,60.0,32,43,5,16,12,7
2024-03-22 12:00:00,4,0,12.0,252,145,127453.5703125,31.7,0.0,18,Clear sky,14.2,5.6,63.0,32,43,5,16,12,7
2024-03-22 12:05:00,4,0,12.083333333333334,252,145,127453.5703125,31.7,0.0,18,Clear sky,14.2,5.6,63.0,32,43,5,16,12,7
2024-03-22 12:10:00,4,0,12.166666666666666,252,145,127453.5703125,31.7,0.0,18,Clear sky,14.2,5.6,63.0,32,43,5,16,12,7
2024-03-22 12:15:00,4,0,12.25,252,145,127453.5703125,31.7,0.0,18,Clear sky,14.2,5.6,63.0,32,43,5,16,12,7
2024-03-22 12:20:00,4,0,12.333333333333334,252,145,127453.5703125,31.7,0.0,18,Clear sky,14.2,5.6,63.0,32,43,5,16,12,7
2024-03-22 12:25:00,4,0,12.416666666666666,252,145,127453.5703125,31.7,0.0,18,Clear sky,14.2,5.6,63.0,32,43,5,16,12,7
2024-03-22 12:30:00,4,0,12.5,252,145,127453.5703125,31.7,0.0,18,Clear sky,14.2,5.6,63.0,32,43,5,16,12,7
2024-03-22 12:35:00,4,0,12.583333333333334,252,145,127453.5703125,31.7,0.0,18,Clear sky,14.2,5.6,63.0,32,43,5,16,12,7
2024-03-22 12:40:00,4,0,12.666666666666666,252,145,127453.5703125,31.7,0.0,18,Clear sky,14.2,5.6,63.0,32,43,5,16,12,7
2024-03-22 12:45:00,4,0,12.75,252,145,127453.5703125,31.7,0.0,18,Clear sky,14.2,5.6,63.0,32,43,5,16,12,7
2024-03-22 12:50:00,4,0,12.833333333333334,252,145,127453.5703125,31.7,0.0,18,Clear sky,14.2,5.6,63.0,32,43,5,16,12,7
2024-03-22 12:55:00,4,0,12.916666666666666,252,145,127453.5703125,31.7,0.0,18,Clear sky,14.2,5.6,63.0,32,43,5,16,12,7
2024-03-22 13:00:00,4,0,13.0,252,145,127384.96875,31.8,0.0,14,Clear sky,18.3,5.8,64.0,32,43,5,16,12,7
2024-03-22 13:05:00,4,0,13.083333333333334,252,145,127384.96875,31.8,0.0,14,Clear sky,18.3,5.8,64.0,32,43,5,16,12,7
2024-03-22 13:10:00,4,0,13.166666666666666,252,145,127384.96875,31.8,0.0,14,Clear sky,18.3,5.8,64.0,32,43,5,16,12,7
2024-03-22 13:15:00,4,0,13.25,252,145,127384.96875,31.8,0.0,14,Clear sky,18.3,5.8,64.0,32,43,5,16,12,7
2024-03-22 13:20:00,4,0,13.333333333333334,252,145,127384.96875,31.8,0.0,14,Clear sky,18.3,5.8,64.0,32,43,5,16,12,7
2024-03-22 13:25:00,4,0,13.416666666666666,252,145,127384.96875,31.8,0.0,14,Clear sky,18.3,5.8,64.0,32,43,5,16,12,7
2024-03-22 13:30:00,4,0,13.5,252,145,127384.96875,31.8,0.0,14,Clear sky,18.3,5.8,64.0,32,43,5,16,12,7
2024-03-22 13:35:00,4,0,13.583333333333334,252,145,127384.96875,31.8,0.0,14,Clear sky,18.3,5.8,64.0,32,43,5,16,12,7
2024-03-22 13:40:00,4,0,13.666666666666666,252,145,127384.96875,31.8,0.0,14,Clear sky,18.3,5.8,64.0,32,43,5,16,12,7
2024-03-22 13:45:00,4,0,13.75,252,145,127384.96875,31.8,0.0,14,Clear sky,18.3,5.8,64.0,32,43,5,16,12,7
2024-03-22 13:50:00,4,0,13.833333333333334,252,145,127384.96875,31.8,0.0,14,Clear sky,18.3,5.8,64.0,32,43,5,16,12,7
2024-03-22 13:55:00,4,0,13.916666666666666,252,145,127384.96875,31.8,0.0,14,Clear sky,18.3,5.8,64.0,32,43,5,16,12,7
2024-03-22 14:00:00,4,0,14.0,252,145,127271.0625,31.4,0.0,12,Clear sky,23.0,5.9,62.0,32,43,5,16,12,7
2024-03-22 14:05:00,4,0,14.083333333333334,252,145,127271.0625,31.4,0.0,12,Clear sky,23.0,5.9,62.0,32,43,5,16,12,7
2024-03-22 14:10:00,4,0,14.166666666666666,252,145,127271.0625,31.4,0.0,12,Clear sky,23.0,5.9,62.0,32,43,5,16,12,7
2024-03-22 14:15:00,4,0,14.25,252,145,127271.0625,31.4,0.0,12,Clear sky,23.0,5.9,62.0,32,43,5,16,12,7
2024-03-22 14:20:00,4,0,14.333333333333334,252,145,127271.0625,31.4,0.0,12,Clear sky,23.0,5.9,62.0,32,43,5,16,12,7
2024-03-22 14:25:00,4,0,14.416666666666666,252,145,127271.0625,31.4,0.0,12,Clear sky,23.0,5.9,62.0,32,43,5,16,12,7
2024-03-22 14:30:00,4,0,14.5,252,145,127271.0625,31.4,0.0,12,Clear sky,23.0,5.9,62.0,32,43,5,16,12,7
2024-03-22 14:35:00,4,0,14.583333333333334,252,145,127271.0625,31.4,0.0,12,Clear sky,23.0,5.9,62.0,32,43,5,16,12,7
2024-03-22 14:40:00,4,0,14.666666666666666,252,145,127271.0625,31.4,0.0,12,Clear sky,23.0,5.9,62.0,32,43,5,16,12,7
2024-03-22 14:45:00,4,0,14.75,252,145,127271.0625,31.4,0.0,12,Clear sky,23.0,5.9,62.0,32,43,5,16,12,7
2024-03-22 14:50:00,4,0,14.833333333333334,252,145,127271.0625,31.4,0.0,12,Clear sky,23.0,5.9,62.0,32,43,5,16,12,7
2024-03-22 14:55:00,4,0,14.916666666666666,252,145,127271.0625,31.4,0.0,12,Clear sky,23.0,5.9,62.0,32,43,5,16,12,7
2024-03-22 15:00:00,4,0,15.0,252,145,127019.6328125,31.0,0.0,4,Clear sky,23.4,5.9,59.0,32,43,5,16,12,7
2024-03-22 15:05:00,4,0,15.083333333333334,252,145,127019.6328125,31.0,0.0,4,Clear sky,23.4,5.9,59.0,32,43,5,16,12,7
2024-03-22 15:10:00,4,0,15.166666666666666,252,145,127019.6328125,31.0,0.0,4,Clear sky,23.4,5.9,59.0,32,43,5,16,12,7
2024-03-22 15:15:00,4,0,15.25,252,145,127019.6328125,31.0,0.0,4,Clear sky,23.4,5.9,59.0,32,43,5,16,12,7
2024-03-22 15:20:00,4,0,15.333333333333334,252,145,127019.6328125,31.0,0.0,4,Clear sky,23.4,5.9,59.0,32,43,5,16,12,7
2024-03-22 15:25:00,4,0,15.416666666666666,252,145,127019.6328125,31.0,0.0,4,Clear sky,23.4,5.9,59.0,32,43,5,16,12,7
2024-03-22 15:30:00,4,0,15.5,252,145,127019.6328125,31.0,0.0,4,Clear sky,23.4,5.9,59.0,32,43,5,16,12,7
2024-03-22 15:35:00,4,0,15.583333333333334,252,145,127019.6328125,31.0,0.0,4,Clear sky,23.4,5.9,59.0,32,43,5,16,12,7
2024-03-22 15:40:00,4,0,15.666666666666666,252,145,127019.6328125,31.0,0.0,4,Clear sky,23.4,5.9,59.0,32,43,5,16,12,7
2024-03-22 15:45:00,4,0,15.75,252,145,127019.6328125,31.0,0.0,4,Clear sky,23.4,5.9,59.0,32,43,5,16,12,7
2024-03-22 15:50:00,4,0,15.833333333333334,252,145,127019.6328125,31.0,0.0,4,Clear sky,23.4,5.9,59.0,32,43,5,16,12,7
2024-03-22 15:55:00,4,0,15.916666666666666,252,145,127019.6328125,31.0,0.0,4,Clear sky,23.4,5.9,59.0,32,43,5,16,12,7
2024-03-22 16:00:00,4,0,16.0,252,145,127113.1015625,30.7,0.0,0,Clear sky,22.8,5.8,52.0,31,43,5,16,12,7
2024-03-22 16:05:00,4,0,16.083333333333332,252,145,127113.1015625,30.7,0.0,0,Clear sky,22.8,5.8,52.0,31,43,5,16,12,7
2024-03-22 16:10:00,4,0,16.166666666666668,252,145,127113.1015625,30.7,0.0,0,Clear sky,22.8,5.8,52.0,31,43,5,16,12,7
2024-03-22 16:15:00,4,0,16.25,252,145,127113.1015625,30.7,0.0,0,Clear sky,22.8,5.8,52.0,31,43,5,16,12,7
2024-03-22 16:20:00,4,0,16.333333333333332,252,145,127113.1015625,30.7,0.0,0,Clear sky,22.8,5.8,52.0,31,43,5,16,12,7
2024-03-22 16:25:00,4,0,16.416666666666668,252,145,127113.1015625,30.7,0.0,0,Clear sky,22.8,5.8,52.0,31,43,5,16,12,7
2024-03-22 16:30:00,4,0,16.5,252,145,127113.1015625,30.7,0.0,0,Clear sky,22.8,5.8,52.0,31,43,5,16,12,7
2024-03-22 16:35:00,4,0,16.583333333333332,252,145,127113.1015625,30.7,0.0,0,Clear sky,22.8,5.8,52.0,31,43,5,16,12,7
2024-03-22 16:40:00,4,0,16.666666666666668,252,145,127113.1015625,30.7,0.0,0,Clear sky,22.8,5.8,52.0,31,43,5,16,12,7
2024-03-22 16:45:00,4,0,16.75,252,145,127113.1015625,30.7,0.0,0,Clear sky,22.8,5.8,52.0,31,43,5,16,12,7
2024-03-22 16:50:00,4,0,16.833333333333332,252,145,127113.1015625,30.7,0.0,0,Clear sky,22.8,5.8,52.0,31,43,5,16,12,7
2024-03-22 16:55:00,4,0,16.916666666666668,252,145,127113.1015625,30.7,0.0,0,Clear sky,22.8,5.8,52.0,31,43,5,16,12,7
2024-03-22 17:00:00,4,0,17.0,252,145,127113.1015625,29.8,0.0,0,Clear sky,22.3,5.6,42.0,31,43,5,16,12,7
2024-03-22 17:05:00,4,0,17.083333333333332,252,145,127113.1015625,29.8,0.0,0,Clear sky,22.3,5.6,42.0,31,43,5,16,12,7
2024-03-22 17:10:00,4,0,17.166666666666668,252,145,127113.1015625,29.8,0.0,0,Clear sky,22.3,5.6,42.0,31,43,5,16,12,7
2024-03-22 17:15:00,4,0,17.25,252,145,127113.1015625,29.8,0.0,0,Clear sky,22.3,5.6,42.0,31,43,5,16,12,7
2024-03-22 17:20:00,4,0,17.333333333333332,252,145,127113.1015625,29.8,0.0,0,Clear sky,22.3,5.6,42.0,31,43,5,16,12,7
2024-03-22 17:25:00,4,0,17.416666666666668,252,145,127113.1015625,29.8,0.0,0,Clear sky,22.3,5.6,42.0,31,43,5,16,12,7
2024-03-22 17:30:00,4,0,17.5,252,145,127113.1015625,29.8,0.0,0,Clear sky,22.3,5.6,42.0,31,43,5,16,12,7
2024-03-22 17:35:00,4,0,17.583333333333332,252,145,127113.1015625,29.8,0.0,0,Clear sky,22.3,5.6,42.0,31,43,5,16,12,7
2024-03-22 17:40:00,4,0,17.666666666666668,252,145,127113.1015625,29.8,0.0,0,Clear sky,22.3,5.6,42.0,31,43,5,16,12,7
2024-03-22 17:45:00,4,0,17.75,252,145,127113.1015625,29.8,0.0,0,Clear sky,22.3,5.6,42.0,31,43,5,16,12,7
2024-03-22 17:50:00,4,0,17.833333333333332,252,145,127113.1015625,29.8,0.0,0,Clear sky,22.3,5.6,42.0,31,43,5,16,12,7
2024-03-22 17:55:00,4,0,17.916666666666668,252,145,127113.1015625,29.8,0.0,0,Clear sky,22.3,5.6,42.0,31,43,5,16,12,7
2024-03-22 18:00:00,4,0,18.0,252,145,127113.1015625,28.8,0.0,5,Clear sky,22.4,5.6,35.0,31,43,5,16,12,7
2024-03-22 18:05:00,4,0,18.083333333333332,252,145,127113.1015625,28.8,0.0,5,Clear sky,22.4,5.6,35.0,31,43,5,16,12,7
2024-03-22 18:10:00,4,0,18.166666666666668,252,145,127113.1015625,28.8,0.0,5,Clear sky,22.4,5.6,35.0,31,43,5,16,12,7
2024-03-22 18:15:00,4,0,18.25,252,145,127113.1015625,28.8,0.0,5,Clear sky,22.4,5.6,35.0,31,43,5,16,12,7
2024-03-22 18:20:00,4,0,18.333333333333332,252,145,127113.1015625,28.8,0.0,5,Clear sky,22.4,5.6,35.0,31,43,5,16,12,7
